gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,Rural,Bachelor,5L-10L,1,7,3255,More than 1,A,Gold,62892
Male,Urban,High School,<=2L,0,5,2231,1,A,Platinum,33408
Female,Urban,High School,More than 10L,1,4,3208,More than 1,A,Silver,63084
Male,Rural,Bachelor,More than 10L,0,0,0,More than 1,B,Platinum,150792
Female,Urban,High School,2L-5L,0,5,4057,More than 1,A,Gold,152592
Male,Urban,Bachelor,5L-10L,0,4,6096,More than 1,A,Platinum,165648
Male,Urban,Bachelor,5L-10L,0,3,3867,More than 1,B,Gold,65748
Female,Urban,Bachelor,2L-5L,0,4,2259,More than 1,C,Silver,63996
Male,Urban,High School,2L-5L,0,1,4131,More than 1,B,Platinum,111264
Male,Urban,High School,5L-10L,0,7,4755,More than 1,A,Platinum,160248
Female,Urban,Bachelor,2L-5L,1,2,5710,1,A,Platinum,32844
Male,Urban,Bachelor,2L-5L,0,3,6971,More than 1,A,Gold,109572
Male,Urban,High School,5L-10L,1,6,3714,1,A,Platinum,34836
Male,Urban,Bachelor,5L-10L,1,6,7173,1,A,Platinum,64296
Male,Rural,High School,More than 10L,1,6,3634,More than 1,A,Platinum,103776
Female,Urban,High School,More than 10L,0,1,5446,More than 1,A,Platinum,152028
Female,Urban,High School,2L-5L,0,1,4944,More than 1,A,Silver,114780
Male,Rural,High School,5L-10L,1,6,2238,More than 1,A,Gold,369684
Female,Rural,High School,5L-10L,1,6,0,More than 1,A,Platinum,115764
Male,Urban,High School,2L-5L,0,1,4043,1,B,Gold,31320
Female,Urban,Bachelor,5L-10L,1,4,5656,1,A,Silver,58224
Female,Rural,High School,More than 10L,0,6,0,1,A,Silver,70236
Male,Urban,High School,5L-10L,0,5,6617,More than 1,A,Platinum,67284
Female,Urban,High School,5L-10L,0,2,5524,More than 1,A,Platinum,86820
Female,Urban,Bachelor,<=2L,0,7,6280,1,A,Silver,31284
Male,Urban,High School,5L-10L,0,7,8381,More than 1,A,Platinum,73740
Female,Urban,Bachelor,5L-10L,1,6,6301,1,A,Gold,30456
Female,Urban,High School,5L-10L,0,7,6158,More than 1,A,Gold,113748
Female,Urban,High School,5L-10L,0,3,3614,More than 1,A,Gold,149712
Female,Rural,High School,More than 10L,1,7,2739,More than 1,C,Platinum,36180
Male,Rural,High School,5L-10L,1,2,0,More than 1,A,Platinum,63084
Female,Rural,High School,More than 10L,1,3,0,More than 1,A,Platinum,76536
Male,Rural,Bachelor,More than 10L,0,2,0,1,A,Platinum,42168
Female,Rural,Others,5L-10L,1,7,0,More than 1,B,Silver,78108
Male,Urban,Bachelor,2L-5L,1,7,7195,More than 1,A,Platinum,105792
Male,Urban,Others,5L-10L,1,3,3485,More than 1,C,Platinum,164904
Male,Urban,High School,5L-10L,0,5,11191,More than 1,A,Gold,239100
Male,Rural,Bachelor,5L-10L,1,1,3946,More than 1,B,Platinum,77256
Female,Rural,High School,5L-10L,0,5,0,More than 1,B,Platinum,73824
Female,Urban,Bachelor,5L-10L,1,8,0,More than 1,A,Silver,587472
Male,Urban,High School,5L-10L,1,3,5813,1,C,Platinum,35892
Female,Urban,Bachelor,More than 10L,1,0,0,More than 1,A,Gold,66816
Female,Urban,Bachelor,5L-10L,0,3,8235,More than 1,A,Gold,89640
Male,Urban,Bachelor,5L-10L,1,5,2415,1,A,Gold,43596
Male,Urban,Bachelor,2L-5L,1,5,5613,More than 1,A,Platinum,65064
Male,Urban,High School,5L-10L,1,2,2110,1,A,Gold,42324
Female,Urban,High School,5L-10L,1,2,11211,More than 1,A,Platinum,102000
Male,Urban,Bachelor,More than 10L,1,6,0,1,C,Silver,37632
Male,Urban,High School,5L-10L,1,3,9867,More than 1,A,Gold,61188
Female,Urban,Bachelor,2L-5L,0,2,4030,More than 1,A,Silver,59700
Female,Urban,High School,More than 10L,1,2,5919,More than 1,A,Platinum,168600
Female,Urban,High School,5L-10L,0,3,3935,More than 1,A,Silver,105540
Female,Urban,Others,5L-10L,1,4,2143,More than 1,B,Silver,68304
Male,Rural,Bachelor,5L-10L,0,8,0,1,B,Silver,58104
Male,Urban,Bachelor,5L-10L,0,2,3722,1,B,Platinum,48900
Male,Rural,High School,5L-10L,1,7,0,More than 1,A,Gold,105252
Female,Urban,High School,More than 10L,1,7,2256,More than 1,A,Platinum,65304
Male,Rural,High School,More than 10L,0,7,0,More than 1,A,Silver,91704
Male,Urban,Bachelor,2L-5L,1,6,5645,1,B,Platinum,33540
Female,Urban,Bachelor,More than 10L,0,2,4544,More than 1,A,Platinum,100596
Male,Urban,High School,5L-10L,0,7,4400,More than 1,A,Gold,110772
Male,Urban,Bachelor,5L-10L,1,6,5170,More than 1,A,Gold,97572
Male,Urban,High School,5L-10L,1,6,0,1,A,Platinum,66540
Male,Rural,High School,More than 10L,0,5,3044,More than 1,A,Platinum,65412
Male,Urban,Bachelor,2L-5L,1,4,8095,1,A,Gold,104460
Female,Urban,High School,5L-10L,1,5,4608,1,A,Silver,31464
Female,Urban,Bachelor,<=2L,0,4,6441,More than 1,A,Silver,59064
Male,Urban,Bachelor,5L-10L,1,7,17055,More than 1,B,Platinum,59028
Female,Rural,High School,5L-10L,0,7,0,More than 1,B,Platinum,69660
Female,Urban,Bachelor,5L-10L,0,7,6883,More than 1,A,Platinum,65976
Female,Urban,High School,5L-10L,0,6,3917,1,A,Silver,35304
Female,Urban,Bachelor,5L-10L,0,6,5469,More than 1,A,Gold,48120
Female,Rural,Bachelor,More than 10L,1,7,3358,More than 1,A,Silver,204888
Female,Urban,Others,5L-10L,1,8,6527,1,A,Silver,67320
Male,Rural,Bachelor,More than 10L,1,5,2117,More than 1,A,Platinum,96804
Female,Rural,Others,5L-10L,1,0,3503,More than 1,B,Gold,94644
Female,Urban,Bachelor,5L-10L,1,4,4267,More than 1,C,Platinum,166548
Male,Urban,High School,5L-10L,1,5,7439,More than 1,A,Platinum,102720
Male,Urban,High School,More than 10L,1,2,3559,More than 1,A,Gold,62412
Female,Rural,Bachelor,5L-10L,0,7,0,1,B,Silver,51300
Male,Urban,High School,5L-10L,0,7,11348,More than 1,A,Gold,99672
Male,Urban,Bachelor,5L-10L,1,4,5517,1,A,Platinum,32040
Male,Rural,High School,5L-10L,0,8,0,More than 1,A,Platinum,33024
Male,Urban,High School,5L-10L,0,7,13059,More than 1,C,Platinum,320508
Male,Rural,High School,5L-10L,0,6,5865,1,A,Platinum,29736
Male,Urban,High School,5L-10L,0,2,3335,1,A,Silver,32724
Male,Urban,High School,5L-10L,1,3,3796,More than 1,C,Gold,64944
Male,Urban,High School,5L-10L,0,1,2578,More than 1,A,Platinum,104772
Male,Urban,High School,5L-10L,1,7,4049,1,B,Gold,55920
Female,Rural,Others,More than 10L,0,4,2767,More than 1,A,Gold,62472
Female,Rural,Bachelor,5L-10L,0,4,4795,1,A,Platinum,31980
Female,Urban,High School,5L-10L,0,5,7755,More than 1,A,Platinum,170772
Male,Urban,Bachelor,5L-10L,1,4,5563,1,A,Gold,27864
Female,Urban,High School,More than 10L,1,4,6217,More than 1,A,Platinum,61860
Female,Urban,Bachelor,2L-5L,0,6,8078,More than 1,A,Platinum,72288
Male,Rural,Bachelor,More than 10L,0,4,4883,More than 1,A,Gold,110844
Male,Rural,Bachelor,More than 10L,1,7,2046,More than 1,A,Platinum,70608
Male,Rural,High School,2L-5L,1,0,3270,1,B,Platinum,65892
Female,Urban,Bachelor,2L-5L,0,2,6761,More than 1,A,Gold,64044
Female,Rural,Bachelor,More than 10L,0,5,0,More than 1,A,Gold,55524
Male,Rural,Bachelor,2L-5L,0,6,2072,1,B,Platinum,30300
Male,Urban,Bachelor,2L-5L,1,6,8657,More than 1,A,Platinum,329244
Male,Urban,High School,5L-10L,1,6,3583,More than 1,A,Gold,65616
Male,Urban,High School,5L-10L,0,2,9326,More than 1,A,Platinum,59400
Female,Urban,Bachelor,2L-5L,0,6,8153,More than 1,C,Platinum,373824
Female,Urban,High School,5L-10L,0,6,2461,More than 1,C,Silver,45840
Female,Urban,Bachelor,2L-5L,1,6,3777,More than 1,B,Platinum,74244
Female,Rural,Bachelor,5L-10L,0,0,0,More than 1,A,Gold,185760
Female,Urban,Others,2L-5L,0,7,5571,1,A,Gold,61800
Male,Urban,High School,5L-10L,1,7,3084,1,A,Platinum,64056
Male,Rural,High School,5L-10L,1,3,0,More than 1,A,Gold,66636
Male,Urban,High School,5L-10L,1,3,6817,More than 1,A,Platinum,49032
Female,Urban,Bachelor,5L-10L,0,8,4644,More than 1,A,Silver,104676
Female,Rural,High School,2L-5L,0,4,0,More than 1,A,Gold,191316
Female,Urban,Bachelor,5L-10L,1,0,5341,More than 1,A,Silver,403332
Female,Rural,High School,More than 10L,1,6,3548,More than 1,B,Silver,75108
Male,Urban,Bachelor,5L-10L,0,5,5162,More than 1,A,Gold,108024
Male,Urban,Bachelor,More than 10L,1,6,7421,More than 1,A,Platinum,181080
Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Gold,120660
Male,Urban,High School,5L-10L,1,5,3866,More than 1,A,Platinum,66228
Male,Rural,High School,More than 10L,0,5,0,1,A,Gold,29952
Female,Urban,Others,More than 10L,0,7,4433,1,A,Gold,30792
Female,Rural,High School,More than 10L,0,7,0,More than 1,A,Silver,219276
Female,Urban,Bachelor,More than 10L,0,1,3841,More than 1,B,Gold,29844
Male,Rural,Others,5L-10L,1,7,0,1,B,Platinum,30996
Male,Urban,Bachelor,5L-10L,1,1,5906,1,A,Platinum,59124
Male,Urban,High School,5L-10L,1,2,4374,More than 1,B,Platinum,114576
Male,Rural,Others,5L-10L,1,7,0,1,B,Silver,37176
Female,Urban,High School,5L-10L,1,6,6127,More than 1,A,Platinum,62016
Male,Urban,High School,5L-10L,1,6,6048,More than 1,B,Platinum,110964
Male,Urban,Bachelor,2L-5L,0,7,6874,More than 1,B,Gold,159204
Female,Urban,High School,5L-10L,0,2,5869,1,A,Platinum,30180
Female,Urban,Bachelor,2L-5L,1,3,0,More than 1,C,Platinum,76068
Female,Rural,High School,5L-10L,1,6,3474,1,A,Platinum,68772
Female,Urban,Others,More than 10L,1,7,6070,1,A,Silver,39384
Female,Rural,High School,5L-10L,0,6,0,More than 1,A,Platinum,49524
Male,Rural,High School,5L-10L,1,3,0,1,A,Platinum,30924
Male,Urban,Bachelor,2L-5L,1,2,2894,More than 1,A,Platinum,103812
Female,Urban,High School,More than 10L,0,5,6338,1,A,Platinum,48504
Male,Urban,Bachelor,5L-10L,1,4,8467,1,A,Platinum,44172
Female,Rural,High School,More than 10L,1,4,0,1,B,Platinum,78096
Male,Urban,Others,5L-10L,0,6,3861,1,A,Platinum,34836
Female,Rural,High School,More than 10L,1,5,0,1,B,Gold,72804
Female,Urban,Bachelor,2L-5L,0,3,9480,More than 1,A,Platinum,111180
Female,Rural,Bachelor,5L-10L,1,8,0,More than 1,B,Gold,102588
Female,Urban,High School,5L-10L,1,0,6276,More than 1,A,Platinum,306516
Female,Rural,High School,5L-10L,0,5,4149,1,A,Gold,37248
Female,Urban,High School,More than 10L,0,6,6004,More than 1,A,Platinum,71100
Female,Urban,High School,5L-10L,0,6,4483,More than 1,A,Platinum,106668
Female,Urban,Bachelor,5L-10L,0,0,2718,More than 1,B,Platinum,106200
Male,Urban,High School,5L-10L,0,8,6399,1,C,Platinum,53556
Male,Urban,Bachelor,More than 10L,0,2,5733,More than 1,A,Gold,70464
Male,Urban,Bachelor,2L-5L,0,5,2722,More than 1,A,Platinum,67848
Male,Urban,High School,5L-10L,1,4,5876,1,A,Gold,33420
Female,Urban,High School,5L-10L,0,8,3232,More than 1,A,Platinum,99252
Male,Urban,Bachelor,5L-10L,1,4,2023,More than 1,A,Platinum,69156
Female,Urban,High School,2L-5L,0,5,6010,1,A,Silver,133752
Male,Urban,High School,2L-5L,0,6,6769,1,A,Platinum,35448
Female,Urban,Bachelor,2L-5L,0,8,7037,1,B,Silver,37236
Male,Urban,High School,2L-5L,0,1,4043,1,A,Silver,38016
Female,Urban,High School,2L-5L,1,7,6591,More than 1,A,Platinum,95532
Male,Urban,Bachelor,2L-5L,1,3,10027,More than 1,A,Gold,69948
Male,Rural,High School,5L-10L,0,4,4044,1,B,Platinum,32076
Male,Urban,High School,5L-10L,0,7,3629,More than 1,A,Gold,61872
Female,Rural,Bachelor,5L-10L,1,7,0,More than 1,A,Platinum,92196
Female,Urban,Bachelor,2L-5L,0,6,5557,More than 1,A,Silver,96828
Female,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Silver,70512
Female,Urban,Bachelor,2L-5L,0,8,4234,More than 1,A,Platinum,100944
Female,Rural,High School,More than 10L,0,5,0,More than 1,A,Silver,69360
Male,Urban,High School,More than 10L,1,8,3994,More than 1,C,Platinum,97104
Female,Urban,Bachelor,<=2L,1,7,6749,More than 1,C,Silver,65328
Female,Urban,High School,5L-10L,1,8,0,More than 1,A,Gold,67488
Male,Urban,Bachelor,5L-10L,0,1,2368,More than 1,A,Gold,103176
Female,Rural,Bachelor,More than 10L,1,6,9609,More than 1,A,Silver,454968
Female,Urban,High School,2L-5L,0,5,7502,1,A,Platinum,29484
Male,Urban,High School,5L-10L,0,4,17953,More than 1,A,Platinum,98556
Male,Rural,High School,5L-10L,1,2,5493,1,A,Platinum,54504
Male,Urban,High School,5L-10L,1,6,5780,1,A,Platinum,30048
Female,Urban,Bachelor,2L-5L,1,4,2399,More than 1,A,Silver,103668
Male,Urban,High School,5L-10L,0,5,6845,1,B,Gold,34428
Male,Urban,High School,<=2L,1,7,8735,More than 1,A,Platinum,66660
Female,Urban,High School,2L-5L,0,7,6551,More than 1,C,Gold,254976
Male,Urban,Bachelor,More than 10L,0,6,3995,More than 1,C,Platinum,106140
Male,Urban,High School,5L-10L,1,3,10442,More than 1,A,Platinum,111408
Male,Urban,Bachelor,5L-10L,1,8,2495,1,A,Gold,61224
Female,Rural,High School,More than 10L,1,4,0,1,A,Silver,48576
Male,Urban,Bachelor,2L-5L,1,8,6168,More than 1,B,Silver,58824
Female,Urban,High School,5L-10L,0,1,4323,More than 1,A,Gold,239808
Female,Urban,Bachelor,2L-5L,0,7,2802,More than 1,B,Gold,64812
Female,Rural,High School,More than 10L,1,2,0,More than 1,B,Gold,62856
Male,Rural,Bachelor,More than 10L,1,7,0,1,A,Gold,74220
Male,Urban,High School,2L-5L,0,8,3026,More than 1,B,Silver,249972
Female,Rural,High School,5L-10L,0,5,0,More than 1,B,Platinum,31536
Male,Urban,Bachelor,2L-5L,1,6,7442,More than 1,B,Platinum,75660
Male,Urban,Bachelor,5L-10L,1,8,4180,More than 1,A,Platinum,99924
Female,Urban,Bachelor,5L-10L,1,7,0,More than 1,A,Gold,106452
Male,Urban,Bachelor,5L-10L,1,0,3856,1,C,Platinum,66840
Male,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,54612
Male,Urban,Bachelor,5L-10L,0,5,8257,More than 1,B,Silver,64980
Female,Urban,High School,5L-10L,0,8,0,More than 1,B,Silver,68076
Male,Urban,Bachelor,2L-5L,1,4,6524,1,A,Silver,60852
Female,Rural,High School,5L-10L,1,8,2005,More than 1,B,Silver,67668
Female,Rural,Others,2L-5L,1,8,2031,More than 1,B,Silver,79236
Male,Urban,Bachelor,5L-10L,0,5,7852,More than 1,A,Platinum,99024
Male,Urban,Bachelor,5L-10L,1,7,3712,More than 1,B,Gold,60540
Female,Urban,Bachelor,2L-5L,0,1,5977,1,A,Platinum,32640
Male,Urban,High School,5L-10L,1,2,4760,1,C,Platinum,31560
Female,Urban,High School,5L-10L,0,2,3252,More than 1,A,Gold,46860
Male,Urban,High School,2L-5L,0,5,9507,More than 1,A,Gold,99228
Male,Urban,Bachelor,5L-10L,0,5,9706,More than 1,A,Platinum,144168
Female,Urban,High School,5L-10L,0,6,5199,More than 1,A,Silver,59184
Male,Urban,High School,More than 10L,0,2,5950,1,A,Platinum,31404
Male,Urban,High School,5L-10L,1,4,5112,More than 1,A,Platinum,620100
Male,Rural,Bachelor,More than 10L,0,2,3607,More than 1,A,Silver,64092
Male,Urban,Bachelor,2L-5L,1,4,6499,1,C,Platinum,31212
Female,Urban,High School,More than 10L,0,5,3654,More than 1,A,Gold,173124
Female,Urban,Bachelor,5L-10L,1,7,4321,More than 1,C,Silver,150960
Male,Urban,Bachelor,5L-10L,0,7,3283,More than 1,A,Platinum,133224
Male,Urban,High School,5L-10L,0,6,23687,More than 1,C,Gold,287508
Male,Urban,High School,5L-10L,0,3,6147,More than 1,B,Platinum,65640
Female,Urban,Bachelor,5L-10L,0,6,4993,More than 1,A,Gold,102648
Male,Rural,High School,5L-10L,1,6,0,More than 1,B,Silver,107088
Female,Urban,High School,5L-10L,0,3,5745,More than 1,B,Gold,65520
Female,Urban,High School,5L-10L,0,5,5892,1,A,Platinum,31620
Male,Urban,Bachelor,5L-10L,0,1,6409,More than 1,B,Platinum,104712
Male,Urban,High School,2L-5L,1,1,4349,More than 1,A,Platinum,137448
Male,Urban,Bachelor,5L-10L,1,5,2115,1,A,Platinum,60624
Female,Urban,Bachelor,5L-10L,0,4,5943,More than 1,A,Platinum,262068
Female,Urban,High School,More than 10L,1,6,3910,More than 1,A,Gold,76764
Female,Urban,High School,5L-10L,1,7,4574,More than 1,A,Platinum,116220
Male,Urban,High School,<=2L,1,3,8206,More than 1,A,Platinum,109692
Male,Urban,High School,5L-10L,0,5,5388,More than 1,A,Silver,460800
Female,Urban,High School,5L-10L,0,8,10444,More than 1,C,Gold,64848
Male,Urban,Bachelor,2L-5L,1,8,3986,More than 1,A,Gold,58272
Female,Urban,Bachelor,5L-10L,1,6,2408,More than 1,C,Platinum,159624
Male,Urban,High School,More than 10L,1,1,6194,More than 1,A,Silver,128280
Female,Urban,Bachelor,More than 10L,0,4,3800,More than 1,A,Platinum,70668
Female,Urban,Bachelor,2L-5L,1,6,5824,1,A,Platinum,34500
Male,Rural,High School,5L-10L,1,3,0,More than 1,A,Gold,65508
Female,Urban,Bachelor,5L-10L,0,7,6958,More than 1,A,Platinum,64596
Male,Urban,Bachelor,5L-10L,1,5,4282,1,C,Gold,32292
Male,Urban,High School,5L-10L,0,2,0,More than 1,A,Platinum,62832
Female,Urban,High School,2L-5L,0,6,6112,More than 1,C,Platinum,65988
Male,Rural,High School,5L-10L,1,0,2803,More than 1,C,Gold,61080
Male,Urban,High School,2L-5L,1,3,14358,More than 1,C,Platinum,395472
Female,Urban,High School,2L-5L,1,6,6506,More than 1,A,Platinum,64932
Female,Urban,High School,5L-10L,0,5,4896,More than 1,A,Silver,105420
Male,Urban,Bachelor,5L-10L,1,4,10076,More than 1,A,Platinum,321996
Male,Rural,Bachelor,5L-10L,1,6,0,1,B,Silver,50712
Female,Rural,Bachelor,5L-10L,0,4,2604,More than 1,C,Platinum,99108
Female,Urban,High School,5L-10L,1,2,0,More than 1,A,Gold,72828
Male,Rural,Bachelor,5L-10L,1,8,2023,More than 1,A,Silver,60840
Male,Urban,High School,5L-10L,1,1,6390,More than 1,A,Platinum,32772
Female,Urban,Bachelor,5L-10L,0,7,3872,More than 1,A,Platinum,71712
Male,Urban,Bachelor,5L-10L,1,1,5555,1,A,Platinum,35700
Female,Urban,Bachelor,More than 10L,1,1,2624,More than 1,B,Gold,101340
Male,Urban,High School,<=2L,0,6,7562,More than 1,B,Silver,63516
Male,Urban,High School,5L-10L,0,1,2102,More than 1,A,Gold,69216
Male,Rural,Bachelor,5L-10L,0,6,0,More than 1,A,Platinum,481464
Male,Urban,Bachelor,5L-10L,1,7,6939,1,C,Gold,34524
Female,Urban,Bachelor,2L-5L,1,4,6249,More than 1,C,Silver,70260
Female,Urban,Bachelor,5L-10L,1,7,5597,More than 1,A,Platinum,68496
Male,Urban,High School,More than 10L,0,7,6301,1,A,Platinum,32064
Male,Urban,Bachelor,2L-5L,0,4,4085,More than 1,A,Silver,57924
Female,Rural,Bachelor,5L-10L,0,4,0,1,B,Silver,30300
Male,Urban,Bachelor,5L-10L,0,6,11841,More than 1,B,Silver,101484
Male,Urban,High School,<=2L,1,7,11959,More than 1,B,Gold,59712
Male,Urban,Bachelor,5L-10L,0,3,2183,More than 1,A,Gold,411876
Female,Urban,Bachelor,2L-5L,0,7,4008,1,B,Platinum,60312
Male,Urban,High School,5L-10L,1,1,9479,1,A,Platinum,31932
Female,Urban,Bachelor,2L-5L,0,8,4590,More than 1,A,Platinum,449244
Male,Urban,Bachelor,5L-10L,1,2,0,More than 1,B,Silver,108408
Male,Urban,High School,5L-10L,1,5,5123,1,A,Platinum,33216
Male,Urban,Bachelor,5L-10L,0,5,5799,More than 1,A,Gold,551772
Male,Rural,Bachelor,5L-10L,0,0,0,1,B,Platinum,34860
Female,Urban,Bachelor,5L-10L,0,6,6765,More than 1,A,Platinum,110424
Male,Rural,High School,5L-10L,1,8,0,1,A,Platinum,66312
Female,Urban,High School,5L-10L,0,5,8958,More than 1,A,Platinum,178548
Male,Urban,Bachelor,2L-5L,0,6,5921,1,A,Platinum,57840
Female,Urban,High School,2L-5L,0,6,5837,More than 1,A,Platinum,59256
Female,Urban,High School,More than 10L,1,2,2507,More than 1,A,Platinum,63756
Female,Urban,Bachelor,2L-5L,1,5,4145,1,C,Silver,30516
Female,Urban,Bachelor,5L-10L,0,3,2056,1,A,Platinum,34200
Male,Urban,Bachelor,5L-10L,0,4,5816,More than 1,A,Gold,62340
Female,Rural,High School,5L-10L,1,4,2820,More than 1,A,Silver,105024
Male,Urban,High School,2L-5L,1,6,3977,More than 1,A,Silver,62412
Female,Rural,High School,5L-10L,0,3,3873,More than 1,A,Platinum,63720
Male,Urban,Bachelor,5L-10L,1,6,6335,1,A,Platinum,102996
Male,Rural,Bachelor,5L-10L,1,2,0,More than 1,B,Gold,68412
Male,Urban,Bachelor,5L-10L,0,7,8209,More than 1,A,Platinum,412956
Female,Rural,High School,5L-10L,1,7,0,1,B,Platinum,62712
Male,Urban,High School,More than 10L,1,1,5920,1,B,Platinum,33768
Male,Urban,High School,2L-5L,0,1,3276,More than 1,B,Platinum,73584
Male,Urban,High School,2L-5L,1,7,5971,More than 1,C,Platinum,344016
Male,Urban,Bachelor,2L-5L,1,7,6171,More than 1,A,Platinum,71136
Male,Urban,Others,More than 10L,0,1,3769,1,A,Silver,38628
Male,Rural,Bachelor,5L-10L,1,4,0,1,A,Platinum,57552
Female,Urban,Bachelor,2L-5L,1,7,11868,More than 1,A,Platinum,106752
Male,Rural,Bachelor,5L-10L,1,5,4946,1,A,Platinum,34512
Male,Urban,Bachelor,More than 10L,1,8,4598,More than 1,A,Gold,218928
Female,Rural,High School,More than 10L,0,4,4979,More than 1,B,Platinum,151668
Female,Urban,High School,5L-10L,1,4,3556,More than 1,A,Platinum,198720
Male,Rural,High School,5L-10L,1,6,5029,More than 1,A,Platinum,55500
Male,Rural,Bachelor,5L-10L,1,6,11048,More than 1,A,Platinum,106284
Female,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Platinum,279180
Female,Rural,Others,5L-10L,1,0,0,1,A,Platinum,44940
Male,Rural,Bachelor,5L-10L,0,8,0,1,A,Platinum,65088
Male,Urban,High School,2L-5L,1,4,4211,More than 1,A,Silver,66264
Male,Urban,High School,2L-5L,0,5,11467,More than 1,A,Platinum,90120
Male,Urban,High School,5L-10L,1,8,8768,More than 1,A,Platinum,99420
Male,Urban,Bachelor,5L-10L,1,5,5158,More than 1,A,Gold,67488
Female,Urban,High School,5L-10L,1,7,5747,More than 1,A,Platinum,51624
Male,Urban,Bachelor,5L-10L,0,3,12153,More than 1,B,Silver,67932
Female,Rural,Bachelor,5L-10L,1,8,0,More than 1,B,Silver,95412
Male,Urban,High School,2L-5L,0,7,2173,More than 1,A,Gold,108108
Female,Rural,High School,5L-10L,1,6,0,More than 1,B,Gold,60804
Male,Urban,High School,5L-10L,1,6,9610,More than 1,A,Silver,55152
Male,Urban,High School,5L-10L,1,3,6633,1,A,Platinum,33480
Male,Rural,Bachelor,More than 10L,1,7,2789,1,A,Platinum,32784
Female,Rural,High School,5L-10L,1,7,0,More than 1,A,Platinum,62460
Male,Urban,High School,5L-10L,0,7,8541,More than 1,B,Gold,110016
Male,Rural,Bachelor,More than 10L,1,8,3432,More than 1,A,Platinum,63648
Male,Urban,Bachelor,2L-5L,1,6,6405,More than 1,A,Platinum,311868
Male,Urban,Bachelor,More than 10L,1,4,4088,More than 1,A,Gold,65796
Female,Urban,Bachelor,5L-10L,1,4,5657,1,A,Platinum,28740
Female,Rural,High School,5L-10L,1,6,0,1,A,Gold,35820
Female,Urban,High School,5L-10L,0,2,3854,More than 1,A,Platinum,109056
Female,Urban,Bachelor,5L-10L,0,0,5525,1,A,Platinum,47664
Female,Urban,Bachelor,More than 10L,1,7,3463,More than 1,A,Silver,65400
Female,Urban,High School,2L-5L,0,1,9670,More than 1,A,Silver,106896
Female,Urban,Bachelor,5L-10L,1,2,2417,More than 1,A,Silver,65772
Female,Urban,High School,5L-10L,0,4,3243,More than 1,A,Silver,84048
Male,Rural,Bachelor,5L-10L,1,4,0,1,A,Gold,30396
Male,Urban,Bachelor,5L-10L,1,7,6957,More than 1,A,Platinum,46284
Male,Urban,High School,5L-10L,1,6,0,1,A,Platinum,36264
Female,Urban,Bachelor,2L-5L,0,7,0,1,A,Silver,49116
Male,Urban,High School,5L-10L,0,7,14222,More than 1,B,Gold,115188
Male,Rural,Bachelor,5L-10L,1,4,4252,1,A,Platinum,61224
Male,Urban,High School,5L-10L,0,7,0,More than 1,B,Platinum,88740
