gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Urban,Bachelor,More than 10L,0,5,3947,More than 1,A,Platinum,66588
Male,Rural,Bachelor,5L-10L,1,3,0,1,A,Platinum,36300
Male,Urban,Bachelor,5L-10L,0,1,2279,More than 1,A,Platinum,63516
Male,Urban,High School,5L-10L,0,6,2931,More than 1,A,Gold,70848
Male,Rural,Bachelor,5L-10L,1,0,0,1,A,Gold,64776
Male,Urban,High School,5L-10L,0,6,10893,More than 1,C,Platinum,407064
Male,Urban,High School,5L-10L,1,7,4026,1,A,Gold,32964
Female,Rural,Others,5L-10L,1,5,0,More than 1,A,Platinum,50412
Female,Urban,Bachelor,5L-10L,0,6,13765,More than 1,A,Platinum,525036
Male,Urban,Bachelor,2L-5L,1,7,5230,1,A,Platinum,31512
Female,Rural,Bachelor,2L-5L,0,7,3293,1,B,Platinum,37488
Female,Urban,High School,5L-10L,1,5,4626,More than 1,A,Platinum,401568
Male,Urban,High School,More than 10L,1,5,0,1,A,Gold,36684
Male,Urban,Bachelor,5L-10L,0,1,8204,More than 1,A,Gold,104676
Male,Urban,High School,2L-5L,1,7,2984,More than 1,C,Platinum,113112
Male,Rural,Bachelor,5L-10L,0,7,4276,1,A,Silver,35892
Female,Urban,High School,5L-10L,0,7,6257,More than 1,A,Gold,59844
Female,Urban,High School,5L-10L,0,6,9262,More than 1,A,Gold,59688
Female,Urban,Bachelor,5L-10L,1,0,0,1,A,Platinum,30696
Male,Urban,High School,<=2L,1,8,5178,More than 1,A,Platinum,62268
Male,Urban,Bachelor,2L-5L,0,6,11458,1,A,Platinum,44184
Female,Rural,High School,2L-5L,0,7,0,More than 1,C,Platinum,298692
Male,Rural,High School,More than 10L,1,4,2706,1,B,Gold,34632
Female,Urban,High School,2L-5L,0,4,5992,1,A,Silver,50976
Male,Urban,Bachelor,5L-10L,1,4,6776,More than 1,A,Platinum,90300
Female,Urban,Bachelor,2L-5L,1,2,5995,More than 1,A,Platinum,55392
Male,Urban,Bachelor,2L-5L,1,6,5288,More than 1,A,Platinum,102744
Male,Urban,Bachelor,2L-5L,1,5,8642,More than 1,A,Gold,62664
Male,Urban,Others,More than 10L,0,5,3802,More than 1,A,Gold,45480
Male,Urban,Bachelor,5L-10L,1,5,4373,More than 1,A,Silver,68316
Female,Urban,High School,2L-5L,1,4,0,1,C,Silver,67500
Female,Rural,High School,2L-5L,0,2,3859,More than 1,A,Gold,305496
Female,Urban,Bachelor,5L-10L,0,1,2280,More than 1,A,Silver,52440
Male,Rural,Bachelor,5L-10L,0,2,8575,More than 1,A,Platinum,112536
Male,Urban,High School,5L-10L,1,0,2654,More than 1,C,Platinum,173616
Male,Urban,High School,5L-10L,1,6,4254,1,A,Platinum,40524
Female,Rural,High School,More than 10L,1,1,2430,1,B,Silver,73500
Female,Urban,High School,5L-10L,1,5,5050,More than 1,A,Gold,197928
Female,Urban,High School,2L-5L,0,4,3726,More than 1,C,Silver,74988
Female,Rural,High School,5L-10L,1,6,0,More than 1,B,Gold,72960
Male,Urban,High School,5L-10L,1,6,7013,1,A,Platinum,96972
Female,Rural,Bachelor,5L-10L,1,5,6408,1,C,Platinum,137292
Female,Urban,High School,5L-10L,0,4,5716,More than 1,A,Platinum,73956
Female,Urban,Bachelor,5L-10L,1,2,9536,More than 1,A,Silver,59532
Male,Rural,High School,5L-10L,0,7,4004,More than 1,B,Silver,244548
Female,Rural,High School,5L-10L,1,6,0,1,A,Silver,54468
Male,Urban,High School,5L-10L,1,1,3392,More than 1,B,Platinum,62916
Male,Rural,Bachelor,More than 10L,1,8,0,More than 1,A,Platinum,63672
Female,Urban,Bachelor,5L-10L,1,4,4389,More than 1,A,Platinum,108804
Male,Urban,High School,2L-5L,0,3,5679,More than 1,B,Platinum,59532
Female,Rural,Bachelor,More than 10L,1,6,2118,More than 1,A,Platinum,59412
Male,Rural,Bachelor,5L-10L,1,8,3337,More than 1,A,Platinum,68124
Male,Urban,Others,5L-10L,1,7,6379,1,B,Gold,35160
Male,Urban,Bachelor,5L-10L,1,6,6878,More than 1,A,Silver,107412
Female,Urban,High School,5L-10L,1,5,3158,1,A,Platinum,71952
Female,Urban,High School,5L-10L,0,3,0,1,A,Gold,44712
Female,Urban,High School,5L-10L,1,3,0,More than 1,A,Gold,347664
Female,Urban,High School,2L-5L,1,5,12147,1,A,Platinum,64092
Male,Urban,Bachelor,More than 10L,1,4,5713,More than 1,A,Gold,94608
Female,Rural,High School,5L-10L,1,1,4008,More than 1,B,Platinum,118908
Female,Rural,High School,5L-10L,1,6,2359,More than 1,B,Silver,65364
Female,Urban,Bachelor,2L-5L,1,7,4280,1,C,Gold,36636
Male,Urban,High School,5L-10L,1,4,3934,More than 1,C,Silver,130332
Female,Urban,Bachelor,5L-10L,0,1,8797,More than 1,B,Platinum,178488
Female,Urban,High School,5L-10L,1,3,5781,1,A,Gold,68448
Female,Urban,High School,2L-5L,1,6,6141,1,A,Platinum,55296
Male,Urban,Bachelor,2L-5L,1,5,2870,More than 1,A,Platinum,62184
Male,Rural,Bachelor,More than 10L,0,7,2723,More than 1,A,Platinum,97236
Female,Urban,Bachelor,2L-5L,0,2,7299,More than 1,A,Platinum,65412
Female,Urban,High School,More than 10L,1,8,3368,More than 1,B,Platinum,73776
Male,Urban,Bachelor,5L-10L,1,0,0,More than 1,B,Platinum,64248
Male,Rural,High School,More than 10L,0,6,0,More than 1,B,Silver,170064
Male,Urban,Bachelor,5L-10L,1,1,5912,More than 1,B,Silver,71292
Female,Urban,High School,5L-10L,0,2,4326,More than 1,B,Silver,99300
Male,Urban,High School,More than 10L,0,7,3830,1,B,Platinum,30456
Female,Urban,High School,5L-10L,0,7,5295,More than 1,C,Platinum,63204
Female,Urban,High School,5L-10L,1,1,0,1,A,Silver,31056
Female,Urban,High School,5L-10L,1,0,2686,More than 1,A,Silver,103704
Male,Urban,High School,2L-5L,0,6,4193,More than 1,B,Platinum,65064
Male,Urban,Bachelor,5L-10L,1,6,4397,More than 1,A,Gold,105480
Male,Urban,Bachelor,5L-10L,0,3,6421,More than 1,B,Silver,128496
Female,Urban,Bachelor,5L-10L,1,0,4126,More than 1,A,Platinum,65256
Female,Rural,High School,5L-10L,1,2,3245,More than 1,A,Gold,66612
Female,Urban,High School,2L-5L,0,6,2825,1,A,Gold,46152
Female,Urban,Bachelor,2L-5L,1,5,5811,More than 1,B,Silver,60372
Male,Rural,Bachelor,More than 10L,0,3,0,More than 1,A,Platinum,58020
Female,Urban,Bachelor,5L-10L,0,3,10289,More than 1,B,Platinum,176112
Male,Urban,Bachelor,5L-10L,0,1,5768,More than 1,A,Platinum,101916
Female,Urban,High School,2L-5L,0,2,0,More than 1,A,Silver,98520
Male,Urban,High School,5L-10L,1,6,6508,1,C,Platinum,32280
Male,Urban,Bachelor,5L-10L,1,2,3124,More than 1,A,Gold,115116
Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Platinum,47268
Female,Rural,High School,More than 10L,1,4,0,More than 1,A,Silver,94284
Male,Urban,Bachelor,2L-5L,1,1,4226,More than 1,C,Platinum,173508
Female,Urban,Bachelor,More than 10L,1,1,2644,More than 1,A,Platinum,97920
Male,Urban,High School,5L-10L,1,1,0,More than 1,A,Gold,115620
Female,Urban,Bachelor,More than 10L,0,6,8071,More than 1,A,Platinum,173460
Female,Rural,High School,5L-10L,1,7,0,More than 1,B,Gold,135588
Female,Urban,High School,2L-5L,0,1,3760,More than 1,A,Platinum,198252
Male,Urban,Bachelor,5L-10L,0,8,4319,More than 1,A,Gold,61548
Male,Urban,Bachelor,5L-10L,0,5,5476,1,A,Silver,32376
Male,Urban,High School,2L-5L,1,1,5204,1,A,Gold,32484
Male,Urban,Others,5L-10L,1,5,0,1,A,Platinum,64524
Female,Urban,High School,5L-10L,0,0,5944,More than 1,A,Platinum,70968
Male,Rural,High School,5L-10L,0,5,2056,More than 1,A,Silver,63432
Female,Rural,High School,5L-10L,1,4,0,More than 1,A,Platinum,65208
Male,Urban,High School,5L-10L,1,7,2112,1,C,Silver,33900
Female,Rural,Bachelor,5L-10L,0,8,5986,More than 1,A,Gold,111204
Male,Urban,High School,5L-10L,1,4,0,1,C,Platinum,34596
Male,Urban,Bachelor,2L-5L,1,5,2359,1,B,Platinum,32748
Female,Urban,High School,5L-10L,1,4,10073,More than 1,A,Gold,189756
Female,Rural,High School,More than 10L,0,3,0,More than 1,C,Platinum,66756
Male,Rural,High School,More than 10L,1,7,0,1,B,Silver,62712
Male,Urban,Bachelor,5L-10L,0,7,0,More than 1,A,Silver,44376
Female,Urban,Bachelor,2L-5L,0,7,10805,More than 1,B,Platinum,59352
Male,Rural,Bachelor,2L-5L,0,5,0,More than 1,B,Silver,99444
Male,Urban,High School,5L-10L,1,3,3905,More than 1,A,Gold,132036
Male,Urban,Bachelor,5L-10L,1,6,3771,1,A,Platinum,71268
Male,Rural,High School,5L-10L,1,6,4360,1,A,Gold,58512
Female,Rural,High School,5L-10L,0,2,0,More than 1,C,Platinum,106464
Male,Urban,High School,5L-10L,0,4,6902,1,A,Platinum,64116
Male,Urban,High School,5L-10L,1,6,5892,1,A,Platinum,32256
Female,Urban,Others,More than 10L,1,0,2390,More than 1,C,Silver,57540
Female,Urban,High School,5L-10L,1,8,4808,More than 1,A,Gold,61032
Male,Urban,Bachelor,More than 10L,0,8,0,More than 1,A,Gold,74688
Female,Urban,Bachelor,5L-10L,0,8,5940,More than 1,A,Platinum,64176
Male,Urban,High School,More than 10L,1,6,5205,More than 1,B,Platinum,67896
Female,Urban,High School,<=2L,0,6,3751,More than 1,B,Platinum,128496
Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Silver,100512
Female,Rural,Bachelor,5L-10L,1,3,0,1,B,Silver,38496
Male,Urban,Bachelor,5L-10L,1,3,4767,More than 1,A,Platinum,58620
Female,Urban,Bachelor,5L-10L,1,3,5487,1,C,Platinum,96204
Male,Rural,Bachelor,5L-10L,1,5,2614,1,A,Platinum,33552
Female,Urban,High School,5L-10L,0,3,9410,More than 1,A,Gold,103368
Female,Rural,High School,5L-10L,1,5,2122,1,A,Platinum,35244
Female,Urban,Bachelor,5L-10L,0,5,6729,More than 1,A,Gold,69600
Female,Rural,Bachelor,5L-10L,1,4,0,More than 1,B,Platinum,66792
Female,Urban,High School,2L-5L,1,5,6942,More than 1,A,Platinum,43524
Male,Urban,High School,2L-5L,1,7,6043,1,A,Silver,55380
Male,Rural,Bachelor,5L-10L,0,7,5202,More than 1,A,Platinum,99264
Male,Rural,High School,5L-10L,0,1,2816,1,A,Gold,32832
Female,Urban,High School,5L-10L,0,5,5933,More than 1,A,Platinum,149472
Female,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Gold,78792
Female,Rural,Bachelor,2L-5L,0,5,3083,More than 1,B,Gold,97476
Female,Rural,Others,2L-5L,1,5,4779,More than 1,A,Silver,61368
Male,Urban,Bachelor,More than 10L,0,4,5527,1,A,Platinum,34608
Male,Urban,High School,More than 10L,1,2,15779,More than 1,A,Silver,61740
Female,Urban,High School,2L-5L,0,3,5019,More than 1,A,Platinum,63120
Female,Urban,High School,2L-5L,1,3,5695,More than 1,C,Platinum,65112
Male,Urban,High School,5L-10L,0,4,3808,More than 1,A,Platinum,62748
Male,Urban,High School,5L-10L,1,4,6596,More than 1,A,Gold,106056
Female,Urban,Bachelor,5L-10L,0,1,4317,More than 1,B,Silver,62028
Male,Urban,Bachelor,5L-10L,1,5,2983,1,C,Platinum,35556
Male,Urban,High School,5L-10L,1,4,4063,More than 1,A,Platinum,136656
Male,Rural,High School,5L-10L,0,8,0,More than 1,B,Platinum,59736
Male,Urban,High School,5L-10L,1,4,3852,More than 1,A,Platinum,53976
Male,Urban,High School,More than 10L,0,5,14964,More than 1,A,Platinum,98124
Female,Urban,Bachelor,5L-10L,1,2,3947,More than 1,A,Platinum,65292
Male,Urban,Bachelor,5L-10L,1,3,3416,More than 1,B,Platinum,106068
Male,Urban,High School,2L-5L,1,6,5297,1,A,Platinum,347112
Male,Urban,High School,2L-5L,0,2,3833,More than 1,A,Platinum,158124
Female,Urban,High School,2L-5L,1,4,4954,1,B,Gold,35856
Male,Urban,High School,2L-5L,1,1,17700,More than 1,B,Platinum,251988
Male,Urban,High School,2L-5L,1,7,4970,1,A,Silver,33816
Female,Rural,High School,5L-10L,1,4,2074,1,A,Platinum,58068
Female,Urban,High School,5L-10L,1,2,3660,More than 1,B,Platinum,35268
Male,Urban,High School,5L-10L,1,2,2432,1,A,Silver,33780
Male,Urban,High School,5L-10L,1,5,0,1,A,Gold,32976
Female,Urban,High School,5L-10L,0,2,7990,More than 1,B,Gold,203232
Female,Urban,Bachelor,More than 10L,1,3,3760,More than 1,A,Gold,95244
Female,Rural,High School,More than 10L,1,5,3309,1,B,Platinum,36168
Female,Rural,High School,5L-10L,1,6,0,1,B,Platinum,33492
Male,Urban,High School,5L-10L,1,5,0,1,A,Platinum,33492
Male,Urban,Bachelor,5L-10L,1,1,7997,More than 1,A,Silver,111996
Male,Urban,Bachelor,5L-10L,1,0,6054,More than 1,A,Platinum,106872
Male,Rural,Bachelor,5L-10L,0,3,7301,More than 1,A,Silver,76296
Male,Urban,High School,More than 10L,0,3,12307,More than 1,A,Platinum,309660
Male,Urban,High School,5L-10L,1,1,3940,More than 1,A,Platinum,167880
Female,Urban,Bachelor,5L-10L,1,2,4509,1,A,Platinum,67344
Male,Urban,High School,2L-5L,0,5,8100,More than 1,C,Platinum,553620
Female,Urban,High School,5L-10L,1,4,10558,1,A,Gold,57780
Female,Urban,High School,2L-5L,0,7,3838,1,B,Silver,73344
Female,Urban,Bachelor,2L-5L,1,8,7130,1,A,Silver,67392
Male,Rural,Bachelor,More than 10L,1,1,0,1,B,Platinum,67824
Female,Rural,Bachelor,More than 10L,0,4,0,1,A,Gold,33300
Female,Urban,High School,2L-5L,0,7,6553,More than 1,B,Platinum,53976
Male,Urban,High School,5L-10L,1,5,4389,More than 1,B,Platinum,73608
Female,Urban,High School,5L-10L,0,7,4955,More than 1,A,Silver,52056
Male,Urban,High School,2L-5L,1,5,4284,1,A,Platinum,57696
Male,Urban,High School,2L-5L,1,2,4246,1,A,Silver,33204
Female,Urban,High School,2L-5L,0,6,4622,More than 1,B,Platinum,219372
Male,Rural,Bachelor,More than 10L,1,4,0,1,B,Platinum,32076
Male,Rural,High School,5L-10L,0,8,8271,More than 1,A,Platinum,109476
Male,Urban,High School,More than 10L,0,8,2498,More than 1,A,Gold,103680
Female,Urban,Bachelor,2L-5L,0,2,2112,More than 1,B,Platinum,75948
Male,Urban,Bachelor,More than 10L,1,1,0,1,A,Gold,34992
Male,Urban,Others,5L-10L,1,4,4193,1,C,Platinum,53208
Male,Rural,Bachelor,5L-10L,0,0,2082,1,A,Gold,48900
Male,Rural,Bachelor,2L-5L,1,6,0,More than 1,B,Gold,68124
Female,Urban,High School,<=2L,1,7,5416,More than 1,A,Gold,67716
Female,Urban,Bachelor,5L-10L,0,4,3829,More than 1,A,Gold,482052
Male,Urban,Bachelor,2L-5L,1,5,3946,1,A,Silver,311880
Female,Urban,Bachelor,<=2L,1,6,4360,1,A,Silver,55344
Female,Rural,High School,2L-5L,1,5,2489,More than 1,A,Platinum,68112
Male,Rural,Bachelor,5L-10L,1,6,4151,1,A,Silver,49308
Female,Urban,Bachelor,5L-10L,0,6,2996,1,A,Gold,29880
Male,Urban,Bachelor,2L-5L,0,5,6362,More than 1,B,Platinum,68040
Female,Rural,Bachelor,5L-10L,0,4,0,More than 1,A,Platinum,66744
Male,Urban,High School,2L-5L,1,5,5698,More than 1,B,Platinum,67896
Male,Urban,High School,5L-10L,0,6,7526,1,B,Platinum,46296
Male,Urban,High School,5L-10L,1,3,7867,More than 1,C,Gold,69588
Female,Urban,Bachelor,More than 10L,1,7,0,More than 1,A,Gold,65280
Male,Rural,High School,More than 10L,1,6,0,1,B,Platinum,43632
Male,Urban,High School,More than 10L,1,0,2310,1,A,Platinum,35772
Male,Rural,High School,2L-5L,1,7,2384,1,A,Platinum,34368
Male,Urban,High School,2L-5L,1,1,3895,1,A,Platinum,31716
Female,Urban,High School,2L-5L,0,5,4245,More than 1,C,Platinum,106104
Male,Urban,High School,2L-5L,1,0,9775,More than 1,A,Platinum,65772
Female,Rural,High School,More than 10L,1,0,0,More than 1,A,Gold,57624
Male,Urban,High School,More than 10L,1,5,6055,More than 1,A,Platinum,68388
Male,Rural,High School,More than 10L,1,6,3364,More than 1,A,Platinum,99144
Male,Rural,Bachelor,5L-10L,1,8,2688,More than 1,B,Platinum,60468
Male,Urban,High School,5L-10L,1,5,6662,1,C,Platinum,52152
Female,Urban,High School,More than 10L,0,6,2118,More than 1,A,Platinum,357696
Female,Urban,Bachelor,5L-10L,0,7,5018,More than 1,B,Platinum,198000
Male,Urban,Others,5L-10L,1,6,3730,More than 1,B,Platinum,153720
Male,Urban,High School,More than 10L,1,5,5764,More than 1,A,Platinum,51036
Female,Rural,Bachelor,5L-10L,1,3,0,1,A,Platinum,55008
Female,Rural,High School,5L-10L,1,2,3622,More than 1,A,Platinum,61740
Male,Rural,Bachelor,5L-10L,1,0,0,1,A,Platinum,47616
Female,Urban,High School,5L-10L,1,4,0,More than 1,C,Silver,67296
Female,Rural,Bachelor,5L-10L,0,7,3596,More than 1,C,Silver,72504
Male,Rural,Bachelor,More than 10L,1,7,2577,1,B,Silver,36600
Female,Urban,High School,5L-10L,0,6,5226,1,A,Platinum,31524
Female,Rural,High School,5L-10L,1,5,2859,1,C,Platinum,57492
Male,Rural,High School,5L-10L,1,7,3632,More than 1,A,Platinum,65244
Male,Urban,High School,5L-10L,1,6,3079,More than 1,B,Gold,53736
Female,Rural,Bachelor,5L-10L,0,1,9424,More than 1,A,Platinum,107076
Female,Rural,Bachelor,More than 10L,0,2,0,More than 1,A,Gold,434268
Male,Rural,High School,5L-10L,1,3,3145,1,A,Silver,32472
Male,Rural,High School,5L-10L,1,5,3249,More than 1,A,Platinum,69792
Female,Rural,High School,5L-10L,0,5,2209,More than 1,A,Silver,100164
Female,Urban,Bachelor,2L-5L,1,4,2231,1,B,Gold,56316
Female,Urban,Bachelor,5L-10L,1,7,6245,1,A,Platinum,45240
Female,Urban,High School,5L-10L,0,3,9547,More than 1,A,Platinum,138900
Male,Urban,High School,2L-5L,0,6,3732,1,B,Platinum,28620
Male,Urban,High School,5L-10L,0,7,12401,1,B,Platinum,36180
Male,Urban,High School,5L-10L,1,5,2932,1,A,Gold,57696
Female,Rural,High School,5L-10L,1,8,0,More than 1,B,Platinum,69108
Female,Rural,Bachelor,More than 10L,1,4,0,More than 1,A,Platinum,67788
Female,Urban,Bachelor,2L-5L,0,7,4157,More than 1,B,Silver,73836
Female,Urban,Bachelor,2L-5L,0,4,5157,More than 1,A,Platinum,316332
Female,Urban,High School,5L-10L,1,7,9588,More than 1,A,Platinum,97812
Male,Rural,Bachelor,5L-10L,1,5,3692,1,A,Platinum,66984
Male,Urban,Bachelor,2L-5L,1,2,8793,More than 1,A,Gold,109404
Male,Rural,Bachelor,5L-10L,1,6,4913,1,A,Platinum,63444
Male,Urban,Bachelor,5L-10L,1,2,3880,More than 1,B,Platinum,64476
Female,Urban,High School,5L-10L,0,7,9539,More than 1,B,Gold,276984
Male,Rural,High School,More than 10L,1,3,2258,More than 1,B,Platinum,107844
Male,Urban,Bachelor,5L-10L,0,8,4252,More than 1,A,Gold,72312
Female,Urban,High School,2L-5L,1,4,4886,1,A,Platinum,31200
Female,Urban,High School,5L-10L,1,1,0,More than 1,B,Silver,66732
Female,Rural,High School,5L-10L,1,2,3209,1,A,Gold,38244
Male,Urban,High School,<=2L,1,3,6853,1,A,Platinum,55116
Male,Urban,Bachelor,2L-5L,0,2,9203,More than 1,C,Gold,107376
Female,Rural,Bachelor,5L-10L,1,6,0,More than 1,A,Platinum,379284
Female,Rural,High School,5L-10L,1,8,0,More than 1,A,Platinum,68400
Male,Urban,High School,2L-5L,1,2,5430,More than 1,A,Gold,68256
Male,Urban,Bachelor,<=2L,0,4,3515,More than 1,A,Platinum,63276
Female,Rural,High School,5L-10L,1,4,0,1,B,Platinum,48252
Female,Rural,Bachelor,5L-10L,1,1,2852,More than 1,A,Gold,70152
Female,Urban,Bachelor,2L-5L,0,5,4087,More than 1,B,Platinum,79224
Female,Urban,High School,2L-5L,1,6,8662,1,A,Silver,30516
Male,Urban,Bachelor,2L-5L,1,4,3706,More than 1,B,Silver,188352
Male,Urban,Bachelor,5L-10L,1,4,2366,1,A,Gold,47784
Female,Rural,High School,5L-10L,1,2,0,More than 1,B,Silver,69072
Female,Urban,Bachelor,5L-10L,1,4,4206,More than 1,A,Silver,113016
Female,Urban,High School,5L-10L,0,5,6604,More than 1,A,Silver,57936
Male,Urban,Bachelor,More than 10L,1,8,6092,More than 1,A,Platinum,77748
Female,Rural,Bachelor,2L-5L,0,6,0,More than 1,B,Platinum,60624
Male,Urban,High School,5L-10L,0,3,11656,More than 1,A,Platinum,100476
Female,Urban,Bachelor,<=2L,0,6,6487,More than 1,B,Platinum,29844
Female,Urban,Bachelor,5L-10L,1,5,9500,More than 1,A,Silver,64512
Male,Rural,Bachelor,5L-10L,0,8,6224,More than 1,A,Platinum,101016
Male,Urban,Bachelor,2L-5L,1,5,3517,More than 1,B,Silver,70464
Female,Urban,High School,More than 10L,0,4,3849,More than 1,A,Platinum,59316
Female,Urban,Bachelor,5L-10L,0,7,4092,More than 1,B,Gold,113508
Female,Urban,Bachelor,2L-5L,1,5,4736,1,A,Gold,53652
Female,Urban,High School,<=2L,0,6,10492,More than 1,A,Gold,518880
Male,Rural,High School,More than 10L,0,7,0,1,A,Platinum,30492
Female,Urban,High School,5L-10L,0,2,6729,More than 1,A,Platinum,62304
Male,Urban,High School,5L-10L,1,4,4144,More than 1,C,Silver,106140
Female,Urban,Bachelor,5L-10L,1,5,2561,1,A,Gold,68688
Male,Urban,High School,5L-10L,1,0,2416,1,A,Gold,71724
Male,Rural,High School,5L-10L,1,2,0,More than 1,A,Gold,91116
Female,Urban,High School,2L-5L,1,5,2582,1,C,Platinum,36648
Male,Urban,Bachelor,2L-5L,0,0,5316,More than 1,A,Gold,70236
Female,Urban,High School,5L-10L,1,1,3896,More than 1,C,Gold,63384
Male,Urban,Bachelor,2L-5L,0,7,4409,1,A,Platinum,30420
Female,Urban,Bachelor,5L-10L,0,4,4148,More than 1,A,Platinum,112068
Male,Rural,Bachelor,5L-10L,1,1,5702,More than 1,A,Platinum,51720
Female,Urban,Bachelor,5L-10L,1,7,6274,More than 1,A,Platinum,66192
Male,Urban,Bachelor,5L-10L,1,1,2649,More than 1,A,Platinum,66024
Male,Urban,High School,5L-10L,1,6,4775,More than 1,A,Gold,177792
Female,Urban,Bachelor,5L-10L,0,0,5815,1,A,Gold,30552
Male,Urban,High School,5L-10L,1,5,11473,More than 1,A,Platinum,53520
Female,Urban,High School,2L-5L,1,0,5448,More than 1,C,Gold,93612
Male,Urban,Others,2L-5L,0,3,6980,More than 1,A,Platinum,299040
Male,Urban,Bachelor,2L-5L,1,3,11687,More than 1,A,Platinum,70860
Female,Urban,Bachelor,5L-10L,1,2,8861,More than 1,A,Platinum,576756
Male,Urban,High School,5L-10L,0,4,7524,More than 1,C,Platinum,46704
Male,Urban,High School,5L-10L,1,5,5247,More than 1,A,Silver,60012
Female,Rural,High School,More than 10L,0,0,0,1,A,Gold,57180
Female,Urban,Bachelor,2L-5L,1,6,10412,More than 1,A,Platinum,56976
Male,Urban,Bachelor,5L-10L,1,1,4178,More than 1,A,Platinum,54024
Male,Rural,Bachelor,5L-10L,1,5,4928,More than 1,B,Platinum,53040
Male,Rural,Bachelor,5L-10L,1,0,0,More than 1,A,Platinum,201168
Female,Rural,Others,5L-10L,1,1,0,More than 1,A,Platinum,96816
Female,Rural,Others,5L-10L,1,4,0,1,A,Platinum,58212
Male,Urban,Bachelor,5L-10L,0,3,3583,1,A,Platinum,68388
Male,Urban,Bachelor,5L-10L,1,1,2828,1,B,Silver,36336
Female,Rural,High School,5L-10L,1,4,4996,1,A,Platinum,62412
Female,Urban,Bachelor,More than 10L,1,7,4698,More than 1,A,Silver,53100
Female,Urban,High School,2L-5L,1,4,5002,More than 1,C,Silver,56196
Male,Urban,High School,2L-5L,1,5,8103,More than 1,A,Silver,66468
Male,Rural,Bachelor,More than 10L,0,7,0,More than 1,A,Gold,117780
Male,Urban,High School,2L-5L,0,6,6823,More than 1,A,Gold,68124
Female,Rural,Bachelor,5L-10L,1,0,0,More than 1,B,Platinum,75360
Male,Urban,Bachelor,5L-10L,1,5,3198,More than 1,A,Silver,33000
Male,Urban,High School,More than 10L,0,4,3925,More than 1,A,Gold,62580
Female,Urban,High School,2L-5L,1,4,7801,More than 1,A,Gold,60204
Male,Urban,Bachelor,2L-5L,0,2,5920,More than 1,A,Platinum,67824
Male,Urban,Others,5L-10L,1,6,0,1,A,Silver,35160
Male,Urban,High School,More than 10L,0,6,4668,More than 1,B,Silver,61272
Female,Urban,Bachelor,5L-10L,1,0,5772,More than 1,A,Platinum,65412
Female,Urban,High School,5L-10L,1,4,3746,More than 1,B,Silver,103080
Female,Urban,High School,5L-10L,1,0,5456,1,A,Silver,32652
Female,Urban,Bachelor,5L-10L,0,1,5311,More than 1,A,Platinum,119556
Male,Urban,High School,5L-10L,1,3,6958,More than 1,C,Silver,367812
Male,Urban,High School,5L-10L,1,8,4973,More than 1,B,Platinum,62316
Female,Urban,Bachelor,5L-10L,0,6,6247,More than 1,A,Gold,88260
Male,Urban,Bachelor,5L-10L,0,2,2117,1,A,Platinum,44220
Male,Urban,High School,2L-5L,1,5,2438,More than 1,A,Platinum,60156
